question_id,clustering_method,model_type,model_version,num_clusters,variance
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,22,6.829361789273884
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,23,5.445476494088063
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,24,6.645171344896859
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,25,7.363542045291217
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,26,7.123499346023688
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,27,6.758151762222876
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,28,7.590596056675905
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,29,8.441983512352623
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,30,8.16058406194087
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,31,7.897339414781487
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,32,8.70048140447291
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,33,7.951981967973731
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,34,7.756491964285082
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,35,8.20764439144208
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,36,8.002926263217239
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,37,8.678365590432236
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,38,9.254651569380327
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,39,9.043222096927797
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,40,9.574517744729297
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,41,9.133675848516388
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,42,8.939356097197068
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,43,8.784264720119772
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,44,8.580563572253391
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,45,8.758845372756584
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,46,8.568435690740136
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,47,8.391401354515947
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,48,8.886535913945934
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,49,9.402905267179529
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,50,9.211067046953882
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,51,9.03317961564328
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,52,8.878161667132927
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,53,8.722946665861295
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,54,9.035552942910567
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,55,8.817846381038077
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,56,8.677746379467843
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,57,9.07281417494364
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,58,8.957307461140203
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,59,8.805488690612403
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,60,8.69137644566023
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,61,8.519368892977832
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,62,8.391777357557379
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,63,8.740344552281494
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,64,8.603776668652095
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,65,8.689150764030456
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,66,9.083842692953223
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,67,9.156039104615227
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,68,9.545050712257424
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,69,8.928455774398621
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,70,9.423584321621735
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,71,9.290857781880584
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,72,8.821540312687798
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,73,9.199580844446958
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,74,9.073226040102504
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,75,9.235705321050421
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,76,8.890498672089233
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,77,8.754904840834909
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,78,8.982037982815088
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,79,8.912893103351571
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,80,9.083947453892254
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,81,9.200135507184033
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,82,9.230367203491223
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,83,9.336379885778838
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,84,9.337517693606872
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,85,9.225704086263763
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,86,9.456661347757652
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,87,9.1525617920363
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,88,8.85537358985407
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,89,9.093137692241642
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,90,8.89748364449258
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,91,8.717127085133743
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,92,8.171288747251854
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,93,8.4381575717395
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,94,8.515040095634351
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,95,8.538343722600695
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,96,8.43927507660376
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,97,8.344059460187674
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,98,8.53874234470283
Quiz4-2021-Q1,hierarchical,GPT-2,finetuned,99,8.785488476809189
Quiz4-2021-Q1,hierarchical,BERT,finetuned,2,24.716960475895796
Quiz4-2021-Q1,hierarchical,BERT,finetuned,3,16.852117605375682
Quiz4-2021-Q1,hierarchical,BERT,finetuned,4,12.965418664671667
Quiz4-2021-Q1,hierarchical,BERT,finetuned,5,10.566784190358318
Quiz4-2021-Q1,hierarchical,BERT,finetuned,6,8.767960024975984
Quiz4-2021-Q1,hierarchical,BERT,finetuned,7,5.086822878550843
Quiz4-2021-Q1,hierarchical,BERT,finetuned,8,4.44485578729183
Quiz4-2021-Q1,hierarchical,BERT,finetuned,9,3.9454046004758103
Quiz4-2021-Q1,hierarchical,BERT,finetuned,10,6.850519287344876
Quiz4-2021-Q1,hierarchical,BERT,finetuned,11,6.218079112690785
Quiz4-2021-Q1,hierarchical,BERT,finetuned,12,5.69057500958117
Quiz4-2021-Q1,hierarchical,BERT,finetuned,13,5.243770739309079
Quiz4-2021-Q1,hierarchical,BERT,finetuned,14,4.846185079410593
Quiz4-2021-Q1,hierarchical,BERT,finetuned,15,4.523106074116553
Quiz4-2021-Q1,hierarchical,BERT,finetuned,16,4.2404119444842685
Quiz4-2021-Q1,hierarchical,BERT,finetuned,17,2.049799477161664
Quiz4-2021-Q1,hierarchical,BERT,finetuned,18,1.9359217284304604
Quiz4-2021-Q1,hierarchical,BERT,finetuned,19,2.7279820978088516
Quiz4-2021-Q1,hierarchical,BERT,finetuned,20,2.5915829929184087
Quiz4-2021-Q1,hierarchical,BERT,finetuned,21,2.4681742789699133
Quiz4-2021-Q1,hierarchical,BERT,finetuned,22,3.127935089750697
Quiz4-2021-Q1,hierarchical,BERT,finetuned,23,4.372753503450121
Quiz4-2021-Q1,hierarchical,BERT,finetuned,24,4.192901260608042
Quiz4-2021-Q1,hierarchical,BERT,finetuned,25,4.924012343800858
Quiz4-2021-Q1,hierarchical,BERT,finetuned,26,4.734627253654671
Quiz4-2021-Q1,hierarchical,BERT,finetuned,27,5.450339730178033
Quiz4-2021-Q1,hierarchical,BERT,finetuned,28,5.252191432697849
Quiz4-2021-Q1,hierarchical,BERT,finetuned,29,4.826485617873555
Quiz4-2021-Q1,hierarchical,BERT,finetuned,30,5.274091702442521
Quiz4-2021-Q1,hierarchical,BERT,finetuned,31,5.103959712041151
Quiz4-2021-Q1,hierarchical,BERT,finetuned,32,4.413210971039864
Quiz4-2021-Q1,hierarchical,BERT,finetuned,33,4.273303953740196
Quiz4-2021-Q1,hierarchical,BERT,finetuned,34,5.200096927695551
Quiz4-2021-Q1,hierarchical,BERT,finetuned,35,4.565808444047106
Quiz4-2021-Q1,hierarchical,BERT,finetuned,36,4.438980431712464
Quiz4-2021-Q1,hierarchical,BERT,finetuned,37,5.019549496410937
Quiz4-2021-Q1,hierarchical,BERT,finetuned,38,4.887456088610649
Quiz4-2021-Q1,hierarchical,BERT,finetuned,39,5.34057656151744
Quiz4-2021-Q1,hierarchical,BERT,finetuned,40,5.7017727196378925
Quiz4-2021-Q1,hierarchical,BERT,finetuned,41,5.780834132963282
Quiz4-2021-Q1,hierarchical,BERT,finetuned,42,5.7074196597900455
Quiz4-2021-Q1,hierarchical,BERT,finetuned,43,5.653758737469347
Quiz4-2021-Q1,hierarchical,BERT,finetuned,44,5.536290792025272
Quiz4-2021-Q1,hierarchical,BERT,finetuned,45,5.55906712145836
Quiz4-2021-Q1,hierarchical,BERT,finetuned,46,6.101299329478608
Quiz4-2021-Q1,hierarchical,BERT,finetuned,47,5.269356790553531
Quiz4-2021-Q1,hierarchical,BERT,finetuned,48,5.159578524083666
Quiz4-2021-Q1,hierarchical,BERT,finetuned,49,5.2062593576525025
Quiz4-2021-Q1,hierarchical,BERT,finetuned,50,5.4692507452375985
Quiz4-2021-Q1,hierarchical,BERT,finetuned,51,5.460438932679127
Quiz4-2021-Q1,hierarchical,BERT,finetuned,52,5.288504497526753
Quiz4-2021-Q1,hierarchical,BERT,finetuned,53,5.243718202518133
Quiz4-2021-Q1,hierarchical,BERT,finetuned,54,5.1466123098789085
Quiz4-2021-Q1,hierarchical,BERT,finetuned,55,5.563846843505141
Quiz4-2021-Q1,hierarchical,BERT,finetuned,56,5.484535861734254
Quiz4-2021-Q1,hierarchical,BERT,finetuned,57,5.78750945839764
Quiz4-2021-Q1,hierarchical,BERT,finetuned,58,5.549554521986516
Quiz4-2021-Q1,hierarchical,BERT,finetuned,59,5.4554942758511515
Quiz4-2021-Q1,hierarchical,BERT,finetuned,60,5.364569371253633
Quiz4-2021-Q1,hierarchical,BERT,finetuned,61,4.874986266806851
Quiz4-2021-Q1,hierarchical,BERT,finetuned,62,5.381791476627916
Quiz4-2021-Q1,hierarchical,BERT,finetuned,63,5.29636621509414
Quiz4-2021-Q1,hierarchical,BERT,finetuned,64,5.234006146773288
Quiz4-2021-Q1,hierarchical,BERT,finetuned,65,5.153482975284468
Quiz4-2021-Q1,hierarchical,BERT,finetuned,66,5.480908639931544
Quiz4-2021-Q1,hierarchical,BERT,finetuned,67,5.422752372993217
Quiz4-2021-Q1,hierarchical,BERT,finetuned,68,5.047257609815708
Quiz4-2021-Q1,hierarchical,BERT,finetuned,69,5.303141529587787
Quiz4-2021-Q1,hierarchical,BERT,finetuned,70,5.0709750709478145
Quiz4-2021-Q1,hierarchical,BERT,finetuned,71,4.773809876893689
Quiz4-2021-Q1,hierarchical,BERT,finetuned,72,5.219046019874548
Quiz4-2021-Q1,hierarchical,BERT,finetuned,73,5.199916489112126
Quiz4-2021-Q1,hierarchical,BERT,finetuned,74,5.154931365134106
Quiz4-2021-Q1,hierarchical,BERT,finetuned,75,4.859532280265651
Quiz4-2021-Q1,hierarchical,BERT,finetuned,76,5.188460720039956
Quiz4-2021-Q1,hierarchical,BERT,finetuned,77,4.913285905493982
Quiz4-2021-Q1,hierarchical,BERT,finetuned,78,4.850295060551752
Quiz4-2021-Q1,hierarchical,BERT,finetuned,79,4.695718972036315
Quiz4-2021-Q1,hierarchical,BERT,finetuned,80,4.968811861713175
Quiz4-2021-Q1,hierarchical,BERT,finetuned,81,4.554643340890957
Quiz4-2021-Q1,hierarchical,BERT,finetuned,82,4.794297810443741
Quiz4-2021-Q1,hierarchical,BERT,finetuned,83,4.938066267551238
Quiz4-2021-Q1,hierarchical,BERT,finetuned,84,5.220849151338435
Quiz4-2021-Q1,hierarchical,BERT,finetuned,85,5.159427396616808
Quiz4-2021-Q1,hierarchical,BERT,finetuned,86,5.465726565905435
Quiz4-2021-Q1,hierarchical,BERT,finetuned,87,5.500592197252851
Quiz4-2021-Q1,hierarchical,BERT,finetuned,88,5.740918863799148
Quiz4-2021-Q1,hierarchical,BERT,finetuned,89,6.096867993505499
Quiz4-2021-Q1,hierarchical,BERT,finetuned,90,6.40052241759322
Quiz4-2021-Q1,hierarchical,BERT,finetuned,91,6.303210853273487
Quiz4-2021-Q1,hierarchical,BERT,finetuned,92,6.4314058812322825
Quiz4-2021-Q1,hierarchical,BERT,finetuned,93,6.362250979283548
Quiz4-2021-Q1,hierarchical,BERT,finetuned,94,5.943503628440106
Quiz4-2021-Q1,hierarchical,BERT,finetuned,95,6.23812430917143
Quiz4-2021-Q1,hierarchical,BERT,finetuned,96,6.506278527465952
Quiz4-2021-Q1,hierarchical,BERT,finetuned,97,6.4675794196367695
Quiz4-2021-Q1,hierarchical,BERT,finetuned,98,6.714124888487576
Quiz4-2021-Q1,hierarchical,BERT,finetuned,99,6.824399259200148
Quiz3-2020-Q2,hierarchical,GPT-2,base,2,17.617184483693745
Quiz3-2020-Q2,hierarchical,GPT-2,base,3,11.859171572631704
Quiz3-2020-Q2,hierarchical,GPT-2,base,4,16.727895949161763
Quiz3-2020-Q2,hierarchical,GPT-2,base,5,7.082316759329411
Quiz3-2020-Q2,hierarchical,GPT-2,base,6,8.986564996598803
Quiz3-2020-Q2,hierarchical,GPT-2,base,7,11.11946878463868
Quiz3-2020-Q2,hierarchical,GPT-2,base,8,11.800365048672077
Quiz3-2020-Q2,hierarchical,GPT-2,base,9,10.451086070985443
Quiz3-2020-Q2,hierarchical,GPT-2,base,10,8.977718833117162
Quiz3-2020-Q2,hierarchical,GPT-2,base,11,8.115206562792165
Quiz3-2020-Q2,hierarchical,GPT-2,base,12,8.03140812999277
Quiz3-2020-Q2,hierarchical,GPT-2,base,13,7.413607504608711
Quiz3-2020-Q2,hierarchical,GPT-2,base,14,8.934144995782129
Quiz3-2020-Q2,hierarchical,GPT-2,base,15,8.361411712763827
Quiz3-2020-Q2,hierarchical,GPT-2,base,16,6.276323480716088
Quiz3-2020-Q2,hierarchical,GPT-2,base,17,6.093828849883954
Quiz3-2020-Q2,hierarchical,GPT-2,base,18,5.735593285148138
Quiz3-2020-Q2,hierarchical,GPT-2,base,19,6.7308485366384945
Quiz3-2020-Q2,hierarchical,GPT-2,base,20,5.46930610980657
Quiz3-2020-Q2,hierarchical,GPT-2,base,21,6.493213998825473
Quiz3-2020-Q2,hierarchical,GPT-2,base,22,7.3361190092607185
Quiz3-2020-Q2,hierarchical,GPT-2,base,23,7.662562641917288
Quiz3-2020-Q2,hierarchical,GPT-2,base,24,7.643952299988772
Quiz3-2020-Q2,hierarchical,GPT-2,base,25,7.420999909445723
Quiz3-2020-Q2,hierarchical,GPT-2,base,26,6.9048076052362735
Quiz3-2020-Q2,hierarchical,GPT-2,base,27,7.619559085790066
Quiz3-2020-Q2,hierarchical,GPT-2,base,28,7.347431975583278
Quiz3-2020-Q2,hierarchical,GPT-2,base,29,6.989003590647201
Quiz3-2020-Q2,hierarchical,GPT-2,base,30,6.567474995975882
Quiz3-2020-Q2,hierarchical,GPT-2,base,31,6.597483278923219
Quiz3-2020-Q2,hierarchical,GPT-2,base,32,6.440470726539017
Quiz3-2020-Q2,hierarchical,GPT-2,base,33,6.246346756893803
Quiz3-2020-Q2,hierarchical,GPT-2,base,34,6.067581115656377
Quiz3-2020-Q2,hierarchical,GPT-2,base,35,6.831432711774838
Quiz3-2020-Q2,hierarchical,GPT-2,base,36,6.3965016574635865
Quiz3-2020-Q2,hierarchical,GPT-2,base,37,6.756650345261374
Quiz3-2020-Q2,hierarchical,GPT-2,base,38,6.450332446837758
Quiz3-2020-Q2,hierarchical,GPT-2,base,39,6.284939307175252
Quiz3-2020-Q2,hierarchical,GPT-2,base,40,6.809145351945574
Quiz3-2020-Q2,hierarchical,GPT-2,base,41,7.312532558848078
Quiz3-2020-Q2,hierarchical,GPT-2,base,42,6.983662736018362
Quiz3-2020-Q2,hierarchical,GPT-2,base,43,7.349349731459806
Quiz3-2020-Q2,hierarchical,GPT-2,base,44,7.034591783017538
Quiz3-2020-Q2,hierarchical,GPT-2,base,45,6.59889764315037
Quiz3-2020-Q2,hierarchical,GPT-2,base,46,6.8823736425068995
Quiz3-2020-Q2,hierarchical,GPT-2,base,47,6.7328269693584515
Quiz3-2020-Q2,hierarchical,GPT-2,base,48,6.592559740830151
Quiz3-2020-Q2,hierarchical,GPT-2,base,49,6.304062073621694
Quiz3-2020-Q2,hierarchical,GPT-2,base,50,6.572360831965907
Quiz3-2020-Q2,hierarchical,GPT-2,base,51,6.427297666608267
Quiz3-2020-Q2,hierarchical,GPT-2,base,52,6.377123612370486
Quiz3-2020-Q2,hierarchical,GPT-2,base,53,6.711006254208072
Quiz3-2020-Q2,hierarchical,GPT-2,base,54,6.805386354570344
Quiz3-2020-Q2,hierarchical,GPT-2,base,55,6.227106602669065
Quiz3-2020-Q2,hierarchical,GPT-2,base,56,6.071483150993184
Quiz3-2020-Q2,hierarchical,GPT-2,base,57,5.988940621364567
Quiz3-2020-Q2,hierarchical,GPT-2,base,58,6.380477483251722
Quiz3-2020-Q2,hierarchical,GPT-2,base,59,6.448490273470512
Quiz3-2020-Q2,hierarchical,GPT-2,base,60,6.582745365692352
Quiz3-2020-Q2,hierarchical,GPT-2,base,61,6.327290523631822
Quiz3-2020-Q2,hierarchical,GPT-2,base,62,6.700875735547379
Quiz3-2020-Q2,hierarchical,GPT-2,base,63,6.889105895105554
Quiz3-2020-Q2,hierarchical,GPT-2,base,64,6.553022337207392
Quiz3-2020-Q2,hierarchical,GPT-2,base,65,6.431377300154671
Quiz3-2020-Q2,hierarchical,GPT-2,base,66,6.56748952420004
Quiz3-2020-Q2,hierarchical,GPT-2,base,67,6.328977182611045
Quiz3-2020-Q2,hierarchical,GPT-2,base,68,6.241129529752832
Quiz3-2020-Q2,hierarchical,GPT-2,base,69,6.160148168096529
Quiz3-2020-Q2,hierarchical,GPT-2,base,70,6.053096075222496
Quiz3-2020-Q2,hierarchical,GPT-2,base,71,5.798827116416545
Quiz3-2020-Q2,hierarchical,GPT-2,base,72,5.825823906560374
Quiz3-2020-Q2,hierarchical,GPT-2,base,73,5.994263319003004
Quiz3-2020-Q2,hierarchical,GPT-2,base,74,6.316700157140077
Quiz3-2020-Q2,hierarchical,GPT-2,base,75,6.291044928092455
Quiz3-2020-Q2,hierarchical,GPT-2,base,76,6.357070206178823
Quiz3-2020-Q2,hierarchical,GPT-2,base,77,6.196588774929748
Quiz3-2020-Q2,hierarchical,GPT-2,base,78,6.147662922086794
Quiz3-2020-Q2,hierarchical,GPT-2,base,79,6.345200722850002
Quiz3-2020-Q2,hierarchical,GPT-2,base,80,6.288404653691441
Quiz3-2020-Q2,hierarchical,GPT-2,base,81,6.1588079474227095
Quiz3-2020-Q2,hierarchical,GPT-2,base,82,6.043138518265968
Quiz3-2020-Q2,hierarchical,GPT-2,base,83,6.000303195048067
Quiz3-2020-Q2,hierarchical,GPT-2,base,84,5.712908280380052
Quiz3-2020-Q2,hierarchical,GPT-2,base,85,5.575109359434405
Quiz3-2020-Q2,hierarchical,GPT-2,base,86,5.7159622783111015
Quiz3-2020-Q2,hierarchical,GPT-2,base,87,5.969427598969671
Quiz3-2020-Q2,hierarchical,GPT-2,base,88,5.853764460866883
Quiz3-2020-Q2,hierarchical,GPT-2,base,89,5.763030945957042
Quiz3-2020-Q2,hierarchical,GPT-2,base,90,5.93151532230739
Quiz3-2020-Q2,hierarchical,GPT-2,base,91,6.04002791368272
Quiz3-2020-Q2,hierarchical,GPT-2,base,92,5.96606084010252
Quiz3-2020-Q2,hierarchical,GPT-2,base,93,5.913748578536187
Quiz3-2020-Q2,hierarchical,GPT-2,base,94,5.787006572381548
Quiz3-2020-Q2,hierarchical,GPT-2,base,95,5.394511766356479
Quiz3-2020-Q2,hierarchical,GPT-2,base,96,5.323498866098902
Quiz3-2020-Q2,hierarchical,GPT-2,base,97,5.230381057643493
Quiz3-2020-Q2,hierarchical,GPT-2,base,98,5.435092881562511
Quiz3-2020-Q2,hierarchical,GPT-2,base,99,5.397108937836573
Quiz3-2020-Q2,hierarchical,BERT,base,2,14.857039933804005
Quiz3-2020-Q2,hierarchical,BERT,base,3,9.83133064053945
Quiz3-2020-Q2,hierarchical,BERT,base,4,7.258565183528095
Quiz3-2020-Q2,hierarchical,BERT,base,5,5.806852146822476
Quiz3-2020-Q2,hierarchical,BERT,base,6,6.04527090506227
Quiz3-2020-Q2,hierarchical,BERT,base,7,5.174100819174461
Quiz3-2020-Q2,hierarchical,BERT,base,8,4.49332909315183
Quiz3-2020-Q2,hierarchical,BERT,base,9,3.9598797207088237
Quiz3-2020-Q2,hierarchical,BERT,base,10,3.621860995761545
Quiz3-2020-Q2,hierarchical,BERT,base,11,3.209727093551299
Quiz3-2020-Q2,hierarchical,BERT,base,12,2.9422498357553573
Quiz3-2020-Q2,hierarchical,BERT,base,13,3.4043799385027382
Quiz3-2020-Q2,hierarchical,BERT,base,14,3.194117216237239
Quiz3-2020-Q2,hierarchical,BERT,base,15,2.98117606848809
Quiz3-2020-Q2,hierarchical,BERT,base,16,3.164492458578402
Quiz3-2020-Q2,hierarchical,BERT,base,17,3.367426902294797
Quiz3-2020-Q2,hierarchical,BERT,base,18,3.199411282751065
Quiz3-2020-Q2,hierarchical,BERT,base,19,3.031021215237851
Quiz3-2020-Q2,hierarchical,BERT,base,20,4.425828501504995
Quiz3-2020-Q2,hierarchical,BERT,base,21,5.480330907984627
Quiz3-2020-Q2,hierarchical,BERT,base,22,5.80032913406547
Quiz3-2020-Q2,hierarchical,BERT,base,23,6.9632915998366895
Quiz3-2020-Q2,hierarchical,BERT,base,24,6.173154449843494
Quiz3-2020-Q2,hierarchical,BERT,base,25,6.994659966694091
Quiz3-2020-Q2,hierarchical,BERT,base,26,7.6798198206373165
Quiz3-2020-Q2,hierarchical,BERT,base,27,7.15464130876186
Quiz3-2020-Q2,hierarchical,BERT,base,28,7.988825476996946
Quiz3-2020-Q2,hierarchical,BERT,base,29,8.575447521266925
Quiz3-2020-Q2,hierarchical,BERT,base,30,7.872932603891362
Quiz3-2020-Q2,hierarchical,BERT,base,31,8.423166051935363
Quiz3-2020-Q2,hierarchical,BERT,base,32,8.529681774386246
Quiz3-2020-Q2,hierarchical,BERT,base,33,8.377785064508704
Quiz3-2020-Q2,hierarchical,BERT,base,34,8.97692236850833
Quiz3-2020-Q2,hierarchical,BERT,base,35,8.737539417722282
Quiz3-2020-Q2,hierarchical,BERT,base,36,8.685954184180742
Quiz3-2020-Q2,hierarchical,BERT,base,37,9.09490986568349
Quiz3-2020-Q2,hierarchical,BERT,base,38,8.912008578183205
Quiz3-2020-Q2,hierarchical,BERT,base,39,8.529649383870813
Quiz3-2020-Q2,hierarchical,BERT,base,40,7.691408149274044
Quiz3-2020-Q2,hierarchical,BERT,base,41,7.962930427238029
Quiz3-2020-Q2,hierarchical,BERT,base,42,8.05724177132815
Quiz3-2020-Q2,hierarchical,BERT,base,43,8.325916070795035
Quiz3-2020-Q2,hierarchical,BERT,base,44,8.510300270766495
Quiz3-2020-Q2,hierarchical,BERT,base,45,8.413418618361248
Quiz3-2020-Q2,hierarchical,BERT,base,46,7.687039952744699
Quiz3-2020-Q2,hierarchical,BERT,base,47,7.767252867218702
Quiz3-2020-Q2,hierarchical,BERT,base,48,7.9372341368510675
Quiz3-2020-Q2,hierarchical,BERT,base,49,7.779334835169674
Quiz3-2020-Q2,hierarchical,BERT,base,50,7.839979764953402
Quiz3-2020-Q2,hierarchical,BERT,base,51,7.661643103423823
Quiz3-2020-Q2,hierarchical,BERT,base,52,7.549391770895513
Quiz3-2020-Q2,hierarchical,BERT,base,53,7.413448197016557
Quiz3-2020-Q2,hierarchical,BERT,base,54,6.581717674849584
Quiz3-2020-Q2,hierarchical,BERT,base,55,7.048896587633719
Quiz3-2020-Q2,hierarchical,BERT,base,56,7.0246505323771755
Quiz3-2020-Q2,hierarchical,BERT,base,57,6.806951529996601
Quiz3-2020-Q2,hierarchical,BERT,base,58,6.460469537160642
Quiz3-2020-Q2,hierarchical,BERT,base,59,6.652345093990812
Quiz3-2020-Q2,hierarchical,BERT,base,60,6.887602149462784
Quiz3-2020-Q2,hierarchical,BERT,base,61,6.558658606810198
Quiz3-2020-Q2,hierarchical,BERT,base,62,6.154486693797129
Quiz3-2020-Q2,hierarchical,BERT,base,63,6.3621422228926585
Quiz3-2020-Q2,hierarchical,BERT,base,64,6.691077362656907
Quiz3-2020-Q2,hierarchical,BERT,base,65,6.593938939944601
Quiz3-2020-Q2,hierarchical,BERT,base,66,6.780128122898443
Quiz3-2020-Q2,hierarchical,BERT,base,67,6.21624561360145
Quiz3-2020-Q2,hierarchical,BERT,base,68,6.029242001636724
Quiz3-2020-Q2,hierarchical,BERT,base,69,5.987361639229035
Quiz3-2020-Q2,hierarchical,BERT,base,70,5.828501537265106
Quiz3-2020-Q2,hierarchical,BERT,base,71,5.70612119160653
Quiz3-2020-Q2,hierarchical,BERT,base,72,5.635258448011623
Quiz3-2020-Q2,hierarchical,BERT,base,73,5.538970408904654
Quiz3-2020-Q2,hierarchical,BERT,base,74,5.7153159616697256
Quiz3-2020-Q2,hierarchical,BERT,base,75,5.709880385980888
Quiz3-2020-Q2,hierarchical,BERT,base,76,5.646790582674389
Quiz3-2020-Q2,hierarchical,BERT,base,77,5.573455640042254
Quiz3-2020-Q2,hierarchical,BERT,base,78,5.508928490291092
Quiz3-2020-Q2,hierarchical,BERT,base,79,5.122739522059559
Quiz3-2020-Q2,hierarchical,BERT,base,80,5.040327397664528
Quiz3-2020-Q2,hierarchical,BERT,base,81,4.823780145841509
Quiz3-2020-Q2,hierarchical,BERT,base,82,4.96020895567059
Quiz3-2020-Q2,hierarchical,BERT,base,83,4.986587125590366
Quiz3-2020-Q2,hierarchical,BERT,base,84,4.951583620555605
Quiz3-2020-Q2,hierarchical,BERT,base,85,4.752153225019657
Quiz3-2020-Q2,hierarchical,BERT,base,86,4.810433243249303
Quiz3-2020-Q2,hierarchical,BERT,base,87,4.737957602021849
Quiz3-2020-Q2,hierarchical,BERT,base,88,4.868762558860127
Quiz3-2020-Q2,hierarchical,BERT,base,89,4.979905674490449
Quiz3-2020-Q2,hierarchical,BERT,base,90,4.940752821326321
Quiz3-2020-Q2,hierarchical,BERT,base,91,5.079583176939773
Quiz3-2020-Q2,hierarchical,BERT,base,92,5.211814434887133
Quiz3-2020-Q2,hierarchical,BERT,base,93,5.054560114487675
Quiz3-2020-Q2,hierarchical,BERT,base,94,4.940608897849589
Quiz3-2020-Q2,hierarchical,BERT,base,95,5.155115369034872
Quiz3-2020-Q2,hierarchical,BERT,base,96,5.2936656447040775
Quiz3-2020-Q2,hierarchical,BERT,base,97,5.324263078430513
Quiz3-2020-Q2,hierarchical,BERT,base,98,5.20870937354857
Quiz3-2020-Q2,hierarchical,BERT,base,99,5.350445216986046
Quiz3-2020-Q2,hierarchical,GPT-2,finetuned,2,14.857039933804005
